Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2011,201104,Apr-11,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1190692,,,0
HS,2011,201106,Jun-11,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1040236678,,,0
HS,2011,201106,Jun-11,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,470079,,,0
HS,2011,201108,Aug-11,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,498441,,,0
HS,2011,201108,Aug-11,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1320782,,,0
HS,2011,201101,Jan-11,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,688245,,,0
HS,2011,201101,Jan-11,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,388699,,,0
HS,2011,201101,Jan-11,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1090046655,,,0
HS,2011,201109,Sep-11,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,3420958,,,0
HS,2011,201108,Aug-11,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1332293966,,,0
HS,2011,201104,Apr-11,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,471562,,,0
HS,2011,201104,Apr-11,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1081762727,,,0
HS,2011,201108,Aug-11,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,440235,,,0
HS,2011,201103,Mar-11,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,407356,,,0
HS,2011,201103,Mar-11,0,0,1,Imports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,2597189,,,0
HS,2011,201103,Mar-11,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,603268,,,0
HS,2011,201103,Mar-11,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,994787183,,,0
HS,2011,201103,Mar-11,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,2587182752,,,0
HS,2010,201003,Mar-10,0,0,1,Imports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,2201,,,0
HS,2010,201003,Mar-10,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1702990,,,0
HS,2010,201006,Jun-10,0,0,2,Exports,156,China,,577,"Other Africa, nes",,,,,,,,,TOTAL,All Commodities,,,,,,,,,1312435,,,0
HS,2010,201006,Jun-10,0,0,2,Exports,156,China,,140,Central African Rep.,,,,,,,,,TOTAL,All Commodities,,,,,,,,,4332024,,,0
HS,2010,201006,Jun-10,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,920158142,,,0
