1996,Japan,38436.92631
1997,Japan,35021.71909
1998,Japan,31902.7671
1999,Japan,36026.55608
2000,Japan,38532.04088
2001,Japan,33846.46564
2002,Japan,32289.35054
2003,Japan,34808.39092
2004,Japan,37688.72234
2005,Japan,37217.64873
2006,Japan,35433.98896
2007,Japan,35275.22843
2008,Japan,39339.29757
2009,Japan,40855.17564
2010,Japan,44507.67639
2011,Japan,48167.99727
2012,Japan,48603.47665
2013,Japan,40454.44746
2014,Japan,38109.41211
2015,Japan,34524.46986
2016,Japan,38794.33094
2017,Japan,38331.9794
2018,Japan,39286.73765
1960,Kenya,97.44552502
1961,Kenya,94.65125879
1962,Kenya,100.3943906
1963,Kenya,103.7787094
1964,Kenya,108.2936884
1965,Kenya,104.711564
1966,Kenya,118.2080184
1967,Kenya,120.9876974
1968,Kenya,128.3974447
1969,Kenya,133.6653704
1970,Kenya,141.8804934
1971,Kenya,151.8299327
1972,Kenya,173.4947604
1973,Kenya,198.5701733
1974,Kenya,227.3634428
1975,Kenya,240.0830336
1976,Kenya,246.486774
1977,Kenya,307.0163691
1978,Kenya,348.806605
1979,Kenya,394.6372562
1980,Kenya,442.5429829
1981,Kenya,401.6960422
1982,Kenya,362.6218506
1983,Kenya,324.3964841
1984,Kenya,323.3734316
1985,Kenya,308.6486251
1986,Kenya,351.0294899
1987,Kenya,372.7798512
1988,Kenya,377.1555059
1989,Kenya,361.1546293
1990,Kenya,361.3281889
1991,Kenya,332.4189598
1992,Kenya,324.1374038
1993,Kenya,220.0697268
1994,Kenya,265.2322565
1995,Kenya,325.7789408
1996,Kenya,421.3392708
1997,Kenya,445.8772703
1998,Kenya,465.909801
1999,Kenya,414.6793898
2000,Kenya,397.4826588
2001,Kenya,395.3295318
2002,Kenya,389.542711
2003,Kenya,429.7878437
2004,Kenya,451.6687159
2005,Kenya,511.6164222
2006,Kenya,685.9545322
2007,Kenya,825.6665976
2008,Kenya,902.0700258
2009,Kenya,905.1317861
2010,Kenya,951.6879611
2011,Kenya,971.633329
2012,Kenya,1136.871406
2013,Kenya,1210.388014
2014,Kenya,1315.804535
2015,Kenya,1336.883349
2016,Kenya,1410.527571
2017,Kenya,1568.201541
2018,Kenya,1710.510097
1960,Nigeria,92.96046972
1961,Nigeria,96.97904472
1962,Nigeria,104.3870197
1963,Nigeria,107.5405681
1964,Nigeria,113.1687212
1965,Nigeria,117.1886325
1966,Nigeria,124.3077828
1967,Nigeria,99.40607496
1968,Nigeria,97.20175178
1969,Nigeria,121.2453641
1970,Nigeria,224.1044767
1971,Nigeria,160.2487501
1972,Nigeria,209.2260626
1973,Nigeria,252.232652
1974,Nigeria,402.849847
1975,Nigeria,438.33124
1976,Nigeria,556.702179
1977,Nigeria,536.2162268
1978,Nigeria,527.3112654
1979,Nigeria,662.2640537
1980,Nigeria,874.4022258
1981,Nigeria,2180.197708
1982,Nigeria,1843.909186
1983,Nigeria,1222.62932
1984,Nigeria,902.2158721
1985,Nigeria,882.5199059
1986,Nigeria,639.0131009
1987,Nigeria,598.2648417
1988,Nigeria,549.2374755
1989,Nigeria,474.2321023
1990,Nigeria,567.5286729
1991,Nigeria,502.9141389
1992,Nigeria,477.1776142
1993,Nigeria,270.2239615
1994,Nigeria,321.3206772
1995,Nigeria,408.18106
1996,Nigeria,461.5195779
1997,Nigeria,479.9837556
1998,Nigeria,469.4305648
1999,Nigeria,497.8415405
2000,Nigeria,567.930736
2001,Nigeria,590.381815
2002,Nigeria,741.7475112
2003,Nigeria,795.3862467
2004,Nigeria,1007.874328
2005,Nigeria,1268.383443
2006,Nigeria,1656.424759
2007,Nigeria,1883.461311
2008,Nigeria,2242.871886
2009,Nigeria,1891.33537
2010,Nigeria,2292.445156
2011,Nigeria,2520.404166
2012,Nigeria,2746.991789
2013,Nigeria,2998.072843
2014,Nigeria,3222.693537
2015,Nigeria,2730.430324
2016,Nigeria,2175.99967
2017,Nigeria,1968.559588
2018,Nigeria,2028.18197
1960,United States,3007.123445
1961,United States,3066.562869
1962,United States,3243.843078
1963,United States,3374.515171
1964,United States,3573.941185
1965,United States,3827.52711
1966,United States,4146.316646
1967,United States,4336.426587
1968,United States,4695.92339
1969,United States,5032.144743
1970,United States,5234.296666
1971,United States,5609.3826
1972,United States,6094.01799
1973,United States,6726.358956
1974,United States,7225.69136
1975,United States,7801.456664
1976,United States,8592.253537
1977,United States,9452.576519
1978,United States,10564.94822
1979,United States,11674.18631
1980,United States,12574.79151
1981,United States,13976.10975
1982,United States,14433.78773
1983,United States,15543.89372
1984,United States,17121.22548
1985,United States,18236.82773
1986,United States,19071.22719
1987,United States,20038.9411
1988,United States,21417.01193
1989,United States,22857.15443
1990,United States,23888.60001
1991,United States,24342.2589
1992,United States,25418.99078
1993,United States,26387.29373
1994,United States,27694.85342
1995,United States,28690.8757
1996,United States,29967.71272
1997,United States,31459.139
1998,United States,32853.67698
1999,United States,34513.5615
2000,United States,36334.90878
2001,United States,37133.24281
2002,United States,38023.16111
2003,United States,39496.48588
2004,United States,41712.80107
2005,United States,44114.74778
2006,United States,46298.73144
2007,United States,47975.96768
