Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201608,Aug-16,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,958713222,,,0
HS,2016,201608,Aug-16,0,0,2,Exports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,115226013,,,0
HS,2016,201606,Jun-16,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1780401031,,,0
HS,2016,201606,Jun-16,0,0,1,Imports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1257272881,,,0
HS,2016,201606,Jun-16,0,0,1,Imports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,9583358,,,0
HS,2016,201606,Jun-16,0,0,1,Imports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,146909809,,,0
HS,2016,201612,Dec-16,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,525727334,,,0
HS,2016,201612,Dec-16,0,0,2,Exports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1067836326,,,0
HS,2016,201612,Dec-16,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1074389500,,,0
HS,2016,201612,Dec-16,0,0,2,Exports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,178110494,,,0
HS,2016,201612,Dec-16,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,875753170,,,0
HS,2016,201612,Dec-16,0,0,1,Imports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,98125049,,,0
HS,2016,201612,Dec-16,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,2752936011,,,0
HS,2016,201612,Dec-16,0,0,1,Imports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1190894274,,,0
HS,2016,201602,Feb-16,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,270643784,,,0
HS,2016,201602,Feb-16,0,0,2,Exports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,106087818,,,0
HS,2016,201602,Feb-16,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,794970048,,,0
HS,2016,201602,Feb-16,0,0,2,Exports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,603272266,,,0
HS,2016,201602,Feb-16,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,745693764,,,0
HS,2011,201107,Jul-11,0,0,1,Imports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,,,169640092,,,0
HS,2016,201605,May-16,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,982682634,,,0
HS,2016,201605,May-16,0,0,2,Exports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,126482458,,,0
HS,2016,201605,May-16,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,491864263,,,0
HS,2016,201605,May-16,0,0,2,Exports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,969083895,,,0
HS,2011,201107,Jul-11,0,0,1,Imports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,,,161667947,,,0
HS,2011,201107,Jul-11,0,0,1,Imports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,,,3533460,,,0
HS,2011,201107,Jul-11,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,,,187212682,,,0
HS,2011,201107,Jul-11,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,,,707068273,,,0
HS,2011,201107,Jul-11,0,0,2,Exports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,,,873325629,,,0
HS,2011,201105,May-11,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,,,201088357,,,0
HS,2011,201105,May-11,0,0,2,Exports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,,,814839402,,,0
HS,2016,201610,Oct-16,0,0,1,Imports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,822409141,,,0
HS,2016,201610,Oct-16,0,0,1,Imports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,14741539,,,0
HS,2016,201610,Oct-16,0,0,1,Imports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,8057490,,,0
HS,2011,201102,Feb-11,0,0,1,Imports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,,,40655849,,,0
HS,2010,201008,Aug-10,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1037643582,,,0
HS,2016,201611,Nov-16,0,0,1,Imports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,33329684,,,0
HS,2016,201611,Nov-16,0,0,1,Imports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1275151389,,,0
HS,2016,201611,Nov-16,0,0,1,Imports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,10555874,,,0
HS,2011,201105,May-11,0,0,1,Imports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,,,6318626,,,0
HS,2011,201105,May-11,0,0,1,Imports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,,,236446440,,,0
HS,2010,201008,Aug-10,0,0,1,Imports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,,,118395605,,,0
HS,2011,201105,May-11,0,0,1,Imports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,2778143205,,,0
HS,2017,201709,Sep-17,0,0,1,Imports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,15940029,,,0
HS,2017,201709,Sep-17,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,362667240,,,0
HS,2017,201709,Sep-17,0,0,2,Exports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,211288722,,,0
HS,2017,201709,Sep-17,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1359829125,,,0
HS,2017,201709,Sep-17,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,721553861,,,0
HS,2017,201709,Sep-17,0,0,2,Exports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,917981141,,,0
HS,2011,201102,Feb-11,0,0,2,Exports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,,,88257545,,,0
HS,2011,201105,May-11,0,0,1,Imports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,,,2447848694,,,0
HS,2017,201712,Dec-17,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,445478394,,,0
HS,2017,201712,Dec-17,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,1506006585,,,0
HS,2017,201712,Dec-17,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,996814553,,,0
HS,2011,201102,Feb-11,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,588932742,,,0
HS,2011,201102,Feb-11,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,,,83656669,,,0
HS,2017,201710,Oct-17,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,354818672,,,0
HS,2017,201710,Oct-17,0,0,2,Exports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,216766908,,,0
HS,2017,201710,Oct-17,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,720314590,,,0
HS,2010,201008,Aug-10,0,0,2,Exports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,,,548548703,,,0
HS,2011,201105,May-11,0,0,2,Exports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,,,185061203,,,0
HS,2011,201105,May-11,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,,,635385261,,,0
HS,2011,201105,May-11,0,0,2,Exports,156,China,,710,South Africa,,,,,,,,,TOTAL,All Commodities,,,,,,,,,1036157999,,,0
HS,2011,201105,May-11,0,0,1,Imports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,,,14840623,,,0
HS,2017,201711,Nov-17,0,0,2,Exports,156,China,,24,Angola,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,214867181,,,0
HS,2017,201711,Nov-17,0,0,2,Exports,156,China,,404,Kenya,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,479908357,,,0
HS,2017,201711,Nov-17,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,0,,943871210,,,0
HS,2011,201102,Feb-11,0,0,2,Exports,156,China,,566,Nigeria,,,,,,,,,TOTAL,All Commodities,,,,,,,,,430715515,,,0
HS,2011,201102,Feb-11,0,0,2,Exports,156,China,,818,Egypt,,,,,,,,,TOTAL,All Commodities,,,,,,,,,328088877,,,0
